@;933;119;
LeftShift;0;308;
S;513;126;
LeftShift;0;364;
e;466;121;
6;874;82;
9;86;69;
:
F;0;69;
J;266;81;
LeftShift;0;125;
a;149;80;
r;117;65;
@;316;79;
LeftShift;0;269;
S;315;112;
LeftShift;0;181;
e;248;84;
6;1083;96;
9;326;80;
:
F;0;78;
J;276;86;
LeftShift;0;112;
a;200;74;
r;128;68;
@;376;95;
LeftShift;0;320;
S;490;132;
LeftShift;0;236;
e;299;110;
6;1175;87;
9;97;70;
:
F;0;67;
J;347;88;
LeftShift;0;156;
a;126;78;
r;144;70;
@;329;95;
